Year,Death_Cause_Name,113_Cause_Name,State,Deaths,Age-Adjusted Death Rate
2006,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Vermont,52,7.4
2006,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Virginia,1400,19.6
2006,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Washington,423,6.7
2006,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",West Virginia,468,21
2006,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Wisconsin,962,15.4
2006,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Wyoming,58,11.6
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Alabama,2395,51.9
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Alaska,313,50.8
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Arizona,3150,54.7
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Arkansas,1329,47
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",California,11129,31.7
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Colorado,1947,44.1
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Connecticut,1134,30.3
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Delaware,293,34.5
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",District of Columbia,207,35.8
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Florida,8868,47.1
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Georgia,3762,45
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Hawaii,436,32
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Idaho,606,43.7
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Illinois,4182,33
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Indiana,2480,39.3
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Iowa,1202,36.7
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Kansas,1149,40.6
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Kentucky,2405,57.4
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Louisiana,3072,68.5
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Maine,579,41.7
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Maryland,1376,25
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Massachusetts,1907,28
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Michigan,3451,34
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Minnesota,1922,36.2
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Mississippi,1936,67.1
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Missouri,2848,47.8
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Montana,524,53.2
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Nebraska,704,37.4
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Nevada,1104,47
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",New Hampshire,477,36.3
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",New Jersey,2561,28.8
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",New Mexico,1267,67
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",New York,4645,23.3
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",North Carolina,4123,47.9
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",North Dakota,287,39.7
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Ohio,4438,37.7
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Oklahoma,2005,56.1
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Oregon,1469,38.8
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Pennsylvania,5446,40.8
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Rhode Island,334,27.6
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",South Carolina,2272,53.4
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",South Dakota,402,48.7
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Tennessee,3147,52.6
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Texas,8598,40.4
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",United States,117809,39.5
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Utah,743,34.6
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Vermont,272,42.1
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Virginia,2638,35.6
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Washington,2543,40.4
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",West Virginia,940,49.6
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Wisconsin,2490,42.8
2005,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Wyoming,302,58.7
2005,All causes,All Causes,Alabama,47090,1001.3
2005,All causes,All Causes,Alaska,3168,762.3
2005,All causes,All Causes,Arizona,45827,786.7
2005,All causes,All Causes,Arkansas,28055,931.5
2005,All causes,All Causes,California,237037,730.7
2005,All causes,All Causes,Colorado,29627,752.1
2005,All causes,All Causes,Connecticut,29467,717.7
2005,All causes,All Causes,Delaware,7472,851.4
2005,All causes,All Causes,District of Columbia,5483,970.6
2005,All causes,All Causes,Florida,170791,761.9
2005,All causes,All Causes,Georgia,66736,910.5
2005,All causes,All Causes,Hawaii,9136,638.3
2005,All causes,All Causes,Idaho,10556,781.2
2005,All causes,All Causes,Illinois,103974,817.5
2005,All causes,All Causes,Indiana,55675,874.3
2005,All causes,All Causes,Iowa,27811,757.5
2005,All causes,All Causes,Kansas,24682,816.8
2005,All causes,All Causes,Kentucky,40223,954.7
2005,All causes,All Causes,Louisiana,44355,1023.7
2005,All causes,All Causes,Maine,12868,828.2
2005,All causes,All Causes,Maryland,43892,818.1
2005,All causes,All Causes,Massachusetts,53874,741.6
2005,All causes,All Causes,Michigan,86867,838.6
2005,All causes,All Causes,Minnesota,37535,698.6
2005,All causes,All Causes,Mississippi,29196,1028.7
2005,All causes,All Causes,Missouri,54656,873.3
2005,All causes,All Causes,Montana,8528,807.1
2005,All causes,All Causes,Nebraska,14963,757.8
2005,All causes,All Causes,Nevada,19029,904.8
2005,All causes,All Causes,New Hampshire,10194,766.7
2005,All causes,All Causes,New Jersey,71963,772.4
2005,All causes,All Causes,New Mexico,14983,800.1
2005,All causes,All Causes,New York,152427,738
2005,All causes,All Causes,North Carolina,74638,881.3
2005,All causes,All Causes,North Dakota,5744,716.3
2005,All causes,All Causes,Ohio,109031,879.1
2005,All causes,All Causes,Oklahoma,36180,981.4
2005,All causes,All Causes,Oregon,31091,787.6
2005,All causes,All Causes,Pennsylvania,129532,844.4
2005,All causes,All Causes,Rhode Island,10007,781.2
2005,All causes,All Causes,South Carolina,38707,920.9
2005,All causes,All Causes,South Dakota,7086,770.7
2005,All causes,All Causes,Tennessee,57260,956.6
2005,All causes,All Causes,Texas,156457,832.1
2005,All causes,All Causes,United States,2448017,815
2005,All causes,All Causes,Utah,13432,749.4
2005,All causes,All Causes,Vermont,5066,751.6
2005,All causes,All Causes,Virginia,57855,817.4
2005,All causes,All Causes,Washington,46203,757.6
2005,All causes,All Causes,West Virginia,20780,965.1
2005,All causes,All Causes,Wisconsin,46709,765.9
2005,All causes,All Causes,Wyoming,4099,806.5
2005,Alzheimer's disease,Alzheimer's disease (G30),Alabama,1501,33.4
2005,Alzheimer's disease,Alzheimer's disease (G30),Alaska,61,22.2
2005,Alzheimer's disease,Alzheimer's disease (G30),Arizona,1831,33
2005,Alzheimer's disease,Alzheimer's disease (G30),Arkansas,686,22.8
2005,Alzheimer's disease,Alzheimer's disease (G30),California,7706,24.6
2005,Alzheimer's disease,Alzheimer's disease (G30),Colorado,1064,29.5
2005,Alzheimer's disease,Alzheimer's disease (G30),Connecticut,777,17.4
2005,Alzheimer's disease,Alzheimer's disease (G30),Delaware,180,21.2
2005,Alzheimer's disease,Alzheimer's disease (G30),District of Columbia,112,19.7
2005,Alzheimer's disease,Alzheimer's disease (G30),Florida,4608,19.4
2005,Alzheimer's disease,Alzheimer's disease (G30),Georgia,1745,27.4
2005,Alzheimer's disease,Alzheimer's disease (G30),Hawaii,192,13.1
2005,Alzheimer's disease,Alzheimer's disease (G30),Idaho,407,30.7
2005,Alzheimer's disease,Alzheimer's disease (G30),Illinois,2827,21.9
2005,Alzheimer's disease,Alzheimer's disease (G30),Indiana,1651,26
2005,Alzheimer's disease,Alzheimer's disease (G30),Iowa,1082,26.5
2005,Alzheimer's disease,Alzheimer's disease (G30),Kansas,912,28.1
2005,Alzheimer's disease,Alzheimer's disease (G30),Kentucky,1147,28.7
2005,Alzheimer's disease,Alzheimer's disease (G30),Louisiana,1405,34.8
2005,Alzheimer's disease,Alzheimer's disease (G30),Maine,476,29.9
2005,Alzheimer's disease,Alzheimer's disease (G30),Maryland,958,18.7
2005,Alzheimer's disease,Alzheimer's disease (G30),Massachusetts,1638,21.1
2005,Alzheimer's disease,Alzheimer's disease (G30),Michigan,2359,22.9
2005,Alzheimer's disease,Alzheimer's disease (G30),Minnesota,1320,23.5
2005,Alzheimer's disease,Alzheimer's disease (G30),Mississippi,721,26.6
2005,Alzheimer's disease,Alzheimer's disease (G30),Missouri,1635,25.6
2005,Alzheimer's disease,Alzheimer's disease (G30),Montana,267,24.6
2005,Alzheimer's disease,Alzheimer's disease (G30),Nebraska,473,22.3
2005,Alzheimer's disease,Alzheimer's disease (G30),Nevada,310,18.1
2005,Alzheimer's disease,Alzheimer's disease (G30),New Hampshire,376,28.3
2005,Alzheimer's disease,Alzheimer's disease (G30),New Jersey,1815,19
2005,Alzheimer's disease,Alzheimer's disease (G30),New Mexico,327,18.7
2005,Alzheimer's disease,Alzheimer's disease (G30),New York,2065,9.7
2005,Alzheimer's disease,Alzheimer's disease (G30),North Carolina,2417,30.5
2005,Alzheimer's disease,Alzheimer's disease (G30),North Dakota,287,31.5
2005,Alzheimer's disease,Alzheimer's disease (G30),Ohio,3478,27.7
2005,Alzheimer's disease,Alzheimer's disease (G30),Oklahoma,1012,28
2005,Alzheimer's disease,Alzheimer's disease (G30),Oregon,1239,30.5
2005,Alzheimer's disease,Alzheimer's disease (G30),Pennsylvania,3429,20.7
2005,Alzheimer's disease,Alzheimer's disease (G30),Rhode Island,298,20.9
2005,Alzheimer's disease,Alzheimer's disease (G30),South Carolina,1316,34.3
2005,Alzheimer's disease,Alzheimer's disease (G30),South Dakota,290,28.3
2005,Alzheimer's disease,Alzheimer's disease (G30),Tennessee,2033,36.1
2005,Alzheimer's disease,Alzheimer's disease (G30),Texas,4629,27.4
2005,Alzheimer's disease,Alzheimer's disease (G30),United States,71599,24
2005,Alzheimer's disease,Alzheimer's disease (G30),Utah,368,22.4
2005,Alzheimer's disease,Alzheimer's disease (G30),Vermont,184,27.1
2005,Alzheimer's disease,Alzheimer's disease (G30),Virginia,1550,23.6
2005,Alzheimer's disease,Alzheimer's disease (G30),Washington,2309,38.2
2005,Alzheimer's disease,Alzheimer's disease (G30),West Virginia,504,23.6
2005,Alzheimer's disease,Alzheimer's disease (G30),Wisconsin,1512,23.5
2005,Alzheimer's disease,Alzheimer's disease (G30),Wyoming,110,22.8
2005,Stroke,Cerebrovascular diseases (I60-I69),Alabama,2952,63.4
2005,Stroke,Cerebrovascular diseases (I60-I69),Alaska,178,54.9
2005,Stroke,Cerebrovascular diseases (I60-I69),Arizona,2364,41.4
2005,Stroke,Cerebrovascular diseases (I60-I69),Arkansas,1847,61.2
2005,Stroke,Cerebrovascular diseases (I60-I69),California,15585,49
2005,Stroke,Cerebrovascular diseases (I60-I69),Colorado,1599,42.6
2005,Stroke,Cerebrovascular diseases (I60-I69),Connecticut,1528,36.2
2005,Stroke,Cerebrovascular diseases (I60-I69),Delaware,384,44.3
2005,Stroke,Cerebrovascular diseases (I60-I69),District of Columbia,231,41.2
2005,Stroke,Cerebrovascular diseases (I60-I69),Florida,9361,40.3
2005,Stroke,Cerebrovascular diseases (I60-I69),Georgia,3854,55.6
2005,Stroke,Cerebrovascular diseases (I60-I69),Hawaii,688,47.6
2005,Stroke,Cerebrovascular diseases (I60-I69),Idaho,718,53.9
2005,Stroke,Cerebrovascular diseases (I60-I69),Illinois,6252,49
2005,Stroke,Cerebrovascular diseases (I60-I69),Indiana,3296,51.9
2005,Stroke,Cerebrovascular diseases (I60-I69),Iowa,1902,49.2
2005,Stroke,Cerebrovascular diseases (I60-I69),Kansas,1571,50.3
2005,Stroke,Cerebrovascular diseases (I60-I69),Kentucky,2168,52.5
2005,Stroke,Cerebrovascular diseases (I60-I69),Louisiana,2469,58
2005,Stroke,Cerebrovascular diseases (I60-I69),Maine,693,43.8
2005,Stroke,Cerebrovascular diseases (I60-I69),Maryland,2476,47.1
2005,Stroke,Cerebrovascular diseases (I60-I69),Massachusetts,2977,39.8
2005,Stroke,Cerebrovascular diseases (I60-I69),Michigan,5057,48.9
2005,Stroke,Cerebrovascular diseases (I60-I69),Minnesota,2379,43.5
2005,Stroke,Cerebrovascular diseases (I60-I69),Mississippi,1622,58
2005,Stroke,Cerebrovascular diseases (I60-I69),Missouri,3347,52.9
2005,Stroke,Cerebrovascular diseases (I60-I69),Montana,522,48.6
2005,Stroke,Cerebrovascular diseases (I60-I69),Nebraska,986,48.4
2005,Stroke,Cerebrovascular diseases (I60-I69),Nevada,945,48.2
2005,Stroke,Cerebrovascular diseases (I60-I69),New Hampshire,497,37.7
2005,Stroke,Cerebrovascular diseases (I60-I69),New Jersey,3614,38.5
2005,Stroke,Cerebrovascular diseases (I60-I69),New Mexico,730,40.1
2005,Stroke,Cerebrovascular diseases (I60-I69),New York,6622,31.7
2005,Stroke,Cerebrovascular diseases (I60-I69),North Carolina,4861,59
2005,Stroke,Cerebrovascular diseases (I60-I69),North Dakota,368,43
2005,Stroke,Cerebrovascular diseases (I60-I69),Ohio,6279,50.2
2005,Stroke,Cerebrovascular diseases (I60-I69),Oklahoma,2235,60.9
2005,Stroke,Cerebrovascular diseases (I60-I69),Oregon,2289,57.2
2005,Stroke,Cerebrovascular diseases (I60-I69),Pennsylvania,7650,48
2005,Stroke,Cerebrovascular diseases (I60-I69),Rhode Island,533,39.9
2005,Stroke,Cerebrovascular diseases (I60-I69),South Carolina,2458,60.2
2005,Stroke,Cerebrovascular diseases (I60-I69),South Dakota,511,52.7
2005,Stroke,Cerebrovascular diseases (I60-I69),Tennessee,3659,62.7
2005,Stroke,Cerebrovascular diseases (I60-I69),Texas,9366,52.4
2005,Stroke,Cerebrovascular diseases (I60-I69),United States,143579,48
2005,Stroke,Cerebrovascular diseases (I60-I69),Utah,794,46.9
2005,Stroke,Cerebrovascular diseases (I60-I69),Vermont,260,38.2
2005,Stroke,Cerebrovascular diseases (I60-I69),Virginia,3675,53.7
2005,Stroke,Cerebrovascular diseases (I60-I69),Washington,2895,48.1
2005,Stroke,Cerebrovascular diseases (I60-I69),West Virginia,1151,53.2
2005,Stroke,Cerebrovascular diseases (I60-I69),Wisconsin,2960,47.4
2005,Stroke,Cerebrovascular diseases (I60-I69),Wyoming,221,45.1
2005,CLRD,Chronic lower respiratory diseases (J40-J47),Alabama,2382,50.1
2005,CLRD,Chronic lower respiratory diseases (J40-J47),Alaska,158,42.7
2005,CLRD,Chronic lower respiratory diseases (J40-J47),Arizona,2821,48
2005,CLRD,Chronic lower respiratory diseases (J40-J47),Arkansas,1559,51.1
2005,CLRD,Chronic lower respiratory diseases (J40-J47),California,13188,41.8
2005,CLRD,Chronic lower respiratory diseases (J40-J47),Colorado,1914,50.9
2005,CLRD,Chronic lower respiratory diseases (J40-J47),Connecticut,1471,36.1
2005,CLRD,Chronic lower respiratory diseases (J40-J47),Delaware,411,46.8
2005,CLRD,Chronic lower respiratory diseases (J40-J47),District of Columbia,132,24
2005,CLRD,Chronic lower respiratory diseases (J40-J47),Florida,9482,40.4
2005,CLRD,Chronic lower respiratory diseases (J40-J47),Georgia,3411,48.4
2005,CLRD,Chronic lower respiratory diseases (J40-J47),Hawaii,287,19.8
2005,CLRD,Chronic lower respiratory diseases (J40-J47),Idaho,717,54.1
2005,CLRD,Chronic lower respiratory diseases (J40-J47),Illinois,5067,40.4
2005,CLRD,Chronic lower respiratory diseases (J40-J47),Indiana,3471,54.8
2005,CLRD,Chronic lower respiratory diseases (J40-J47),Iowa,1703,47
2005,CLRD,Chronic lower respiratory diseases (J40-J47),Kansas,1567,52.7
2005,CLRD,Chronic lower respiratory diseases (J40-J47),Kentucky,2578,61
2005,CLRD,Chronic lower respiratory diseases (J40-J47),Louisiana,1906,44.6
2005,CLRD,Chronic lower respiratory diseases (J40-J47),Maine,830,53.2
2005,CLRD,Chronic lower respiratory diseases (J40-J47),Maryland,1908,36.5
2005,CLRD,Chronic lower respiratory diseases (J40-J47),Massachusetts,2647,36.6
2005,CLRD,Chronic lower respiratory diseases (J40-J47),Michigan,4466,43.4
2005,CLRD,Chronic lower respiratory diseases (J40-J47),Minnesota,1965,37.4
2005,CLRD,Chronic lower respiratory diseases (J40-J47),Mississippi,1473,52
2005,CLRD,Chronic lower respiratory diseases (J40-J47),Missouri,3085,49.2
2005,CLRD,Chronic lower respiratory diseases (J40-J47),Montana,580,54.9
2005,CLRD,Chronic lower respiratory diseases (J40-J47),Nebraska,949,48.7
2005,CLRD,Chronic lower respiratory diseases (J40-J47),Nevada,1227,60.4
2005,CLRD,Chronic lower respiratory diseases (J40-J47),New Hampshire,630,48.2
2005,CLRD,Chronic lower respiratory diseases (J40-J47),New Jersey,3148,34
2005,CLRD,Chronic lower respiratory diseases (J40-J47),New Mexico,855,46.2
2005,CLRD,Chronic lower respiratory diseases (J40-J47),New York,6818,33.2
2005,CLRD,Chronic lower respiratory diseases (J40-J47),North Carolina,4149,49.2
2005,CLRD,Chronic lower respiratory diseases (J40-J47),North Dakota,272,34.4
2005,CLRD,Chronic lower respiratory diseases (J40-J47),Ohio,6580,52.8
2005,CLRD,Chronic lower respiratory diseases (J40-J47),Oklahoma,2368,63.6
2005,CLRD,Chronic lower respiratory diseases (J40-J47),Oregon,1837,47
2005,CLRD,Chronic lower respiratory diseases (J40-J47),Pennsylvania,6149,39.3
2005,CLRD,Chronic lower respiratory diseases (J40-J47),Rhode Island,523,40.6
2005,CLRD,Chronic lower respiratory diseases (J40-J47),South Carolina,1977,46.7
2005,CLRD,Chronic lower respiratory diseases (J40-J47),South Dakota,440,48.1
2005,CLRD,Chronic lower respiratory diseases (J40-J47),Tennessee,3185,52.9
2005,CLRD,Chronic lower respiratory diseases (J40-J47),Texas,7988,44.1
2005,CLRD,Chronic lower respiratory diseases (J40-J47),United States,130933,43.9
2005,CLRD,Chronic lower respiratory diseases (J40-J47),Utah,592,34.4
2005,CLRD,Chronic lower respiratory diseases (J40-J47),Vermont,381,57.1
2005,CLRD,Chronic lower respiratory diseases (J40-J47),Virginia,2897,41.8
2005,CLRD,Chronic lower respiratory diseases (J40-J47),Washington,2699,45.4
2005,CLRD,Chronic lower respiratory diseases (J40-J47),West Virginia,1350,60.5
2005,CLRD,Chronic lower respiratory diseases (J40-J47),Wisconsin,2449,40.7
2005,CLRD,Chronic lower respiratory diseases (J40-J47),Wyoming,291,57.6
2005,Diabetes,Diabetes mellitus (E10-E14),Alabama,1429,29.9
2005,Diabetes,Diabetes mellitus (E10-E14),Alaska,93,22.4
2005,Diabetes,Diabetes mellitus (E10-E14),Arizona,1208,20.4
2005,Diabetes,Diabetes mellitus (E10-E14),Arkansas,824,27.1
2005,Diabetes,Diabetes mellitus (E10-E14),California,7697,23.8
2005,Diabetes,Diabetes mellitus (E10-E14),Colorado,753,19.3
2005,Diabetes,Diabetes mellitus (E10-E14),Connecticut,811,20
2005,Diabetes,Diabetes mellitus (E10-E14),Delaware,233,26.5
2005,Diabetes,Diabetes mellitus (E10-E14),District of Columbia,192,34.4
2005,Diabetes,Diabetes mellitus (E10-E14),Florida,5193,22.7
2005,Diabetes,Diabetes mellitus (E10-E14),Georgia,1742,23.2
2005,Diabetes,Diabetes mellitus (E10-E14),Hawaii,218,15.1
2005,Diabetes,Diabetes mellitus (E10-E14),Idaho,299,22.4
2005,Diabetes,Diabetes mellitus (E10-E14),Illinois,3034,24
2005,Diabetes,Diabetes mellitus (E10-E14),Indiana,1719,27
2005,Diabetes,Diabetes mellitus (E10-E14),Iowa,727,20.1
2005,Diabetes,Diabetes mellitus (E10-E14),Kansas,710,23.8
2005,Diabetes,Diabetes mellitus (E10-E14),Kentucky,1187,27.8
2005,Diabetes,Diabetes mellitus (E10-E14),Louisiana,1695,38.7
2005,Diabetes,Diabetes mellitus (E10-E14),Maine,385,24.7
